date,extreme_decimal_united_states,extreme_decimal_china,extreme_decimal_brazil,extreme_decimal_argentina,Corn_Volume,Corn_Open_Int,Corn_Last,Soy_Volume,Soy_Open_Int,Soy_Last,Dollar_Index_Last,CrudeWTI_Last,glob_uncertainty_index,geopol_risk_index,VIX_index,corn_last_104w_avg,soy_last_104w_avg,corn_last_5week_av_change,soy_last_5week_av_change
25/06/2018,0.030297,0.020333,0.104088,0.02734,538045,1869234,347.25,260071,818752,828.5,94.636,74.13,215.4933559,97.56857143,16.09,354.2043269,958.6105769,-10.75,-35.3
02/07/2018,0.029794,0.02208,0.127231,0.009965,299973,1830791,354.75,168260,810847,843,94.036,73.79,231.8955423,102.5285714,13.37,354.1875,956.4855769,-6.55,-28.6
09/07/2018,0.026075,0.037403,0.125036,0.011159,369309,1823099,335.75,192104,837189,784,94.752,71.02,220.4320728,131.9285714,12.18,353.9855769,953.8028846,-7.6,-29.8
16/07/2018,0.030703,0.034115,0.13637,0.017163,251890,1858783,353.25,146416,859559,816,94.449,68.23,208.9686033,107.1214286,12.86,354.0745192,952.0769231,-0.8,-10.9
23/07/2018,0.03533,0.028693,0.159896,0.028487,304003,1886940,361,185507,851110,838.5,94.675,68.67,197.5051338,102.4528571,13.03,354.2524038,950.3653846,1.55,-5.1
30/07/2018,0.036739,0.029275,0.108822,0.02934,404427,1828771,364.75,208791,800397,856.5,95.143,68.48,186.0416643,111.0285714,11.64,354.5216346,949.0576923,3.5,5.6
06/08/2018,0.030303,0.022877,0.123731,0.021717,406064,1752712,351.75,163929,791653,815.5,96.357,67.62,174.5781948,146.7271429,13.16,354.6658654,947.2884615,-0.6,-5.5
13/08/2018,0.032128,0.012403,0.100261,0.026981,319386,1721734,359.25,193293,797636,840.5,96.101,65.95,179.927587,105.37,12.64,354.7860577,945.5576923,4.7,11.3
20/08/2018,0.030318,0.01803,0.091437,0.047603,346185,1726072,342.25,160256,796729,794,95.146,68.72,185.2769793,94.19,11.99,354.9639423,943.7259615,-2.2,-4.4
27/08/2018,0.027193,0.024617,0.056297,0.057252,408743,1667308,347.5,191688,805947,781.5,95.14,69.85,190.6263715,94.48285714,12.86,355.21875,941.9134615,-2.7,-11.4
03/09/2018,0.049053,0.018224,0.04889,0.052141,243544,1651226,354.5,130313,812724,791,95.365,67.76,195.9757637,69.59571429,14.88,355.4399038,940,-2.05,-13.1
10/09/2018,0.075932,0.022102,0.043794,0.027915,365233,1681307,339.25,181413,835637,764,94.927,68.98,201.1297246,67.95285714,12.07,355.5336538,938.1153846,-2.5,-10.3
17/09/2018,0.114637,0.010283,0.056563,0.012123,301572,1729266,342.25,165887,863988,777,94.22,70.79,206.2836854,77.45714286,11.68,355.71875,936.5769231,-3.4,-12.7
24/09/2018,0.151497,0.020587,0.068291,0.016384,255284,1703060,338.25,178821,866364,774,95.132,73.19,211.4376463,83.49857143,12.12,355.8485577,935.1394231,-0.8,-4
01/10/2018,0.15153,0.030533,0.067421,0.018884,311296,1676800,348.75,230094,861721,800.5,95.624,74.27,216.5916071,70.24428571,14.82,356.0408654,933.9423077,0.25,3.8
08/10/2018,0.162299,0.084534,0.093242,0.041606,276504,1649184,351.75,245135,855536,790.5,95.221,71.41,223.5239256,85.26571429,21.31,356.1033654,932.6009615,-0.55,-0.1
15/10/2018,0.218306,0.097794,0.054234,0.020181,283529,1628827,349.5,231736,858266,789.5,95.713,69.16,230.4562441,104.2685714,19.89,356.1706731,931.0432692,2.05,5.1
22/10/2018,0.160676,0.097638,0.071926,0.041485,294516,1665653,348.25,297044,826434,777.5,96.359,67.56,237.3885626,109.4271429,24.16,356.1923077,929.1826923,1.2,0.1
29/10/2018,0.105629,0.116288,0.040151,0.053243,352355,1696024,352.25,287620,762978,817,96.542,63.18,244.3208811,83.24714286,19.51,356.3028846,927.9038462,2.8,8.6
05/11/2018,0.119547,0.02303,0.073779,0.021064,510660,1719545,354.25,159000,747410,822,96.905,60.19,251.2531996,79.01285714,17.36,356.4783654,926.5,1.1,4.3
12/11/2018,0.181665,0.030875,0.071905,0.031334,368976,1755676,348.25,132023,743707,836.5,96.465,56.47,244.0904874,64.31428571,18.14,356.5961538,925.2596154,-0.7,9.2
19/11/2018,0.101929,0.037105,0.110064,0.011895,355204,1738910,352.25,107643,740574,827.5,96.916,50.39,236.9277751,74.90857143,21.52,356.7019231,923.5480769,0.55,7.6
26/11/2018,0.085562,0.027521,0.052632,0.022156,573348,1602510,364,185415,736652,849.5,97.272,50.78,229.7650629,92.12285714,18.07,356.9975962,922.0769231,3.15,14.4
03/12/2018,0.078713,0.036423,0.046127,0.025834,257948,1568713,378,237213,739289,874.5,96.514,52.71,222.6023506,98.99571429,23.23,357.2668269,920.7548077,5.15,11.5
10/12/2018,0.082978,0.081649,0.049333,0.02397,253873,1573222,374.25,236912,743238,847,97.443,51.34,227.3688379,91.51428571,21.63,357.4543269,919.1442308,4,5
17/12/2018,0.07539,0.111649,0.04726,0.026677,215287,1576670,368,220959,731568,839,96.956,45.79,232.1353252,103.7428571,30.11,357.6923077,917.8942308,3.95,0.5
24/12/2018,0.09471,0.116307,0.031758,0.024272,134659,1576692,365.5,171178,682646,837.5,96.402,45.34,236.9018126,66.13285714,28.34,357.8413462,916.5528846,2.65,2
31/12/2018,0.164273,0.233996,0.016681,0.036305,202005,1603577,374.5,130814,664100,862,96.179,47.97,241.6682999,78.53857143,21.38,358.0048077,915.5288462,2.1,2.5
07/01/2019,0.129847,0.324881,0.019275,0.095854,278022,1625740,369.25,168478,677098,857,95.67,51.62,246.4347872,75.00571429,18.19,358.0841346,913.9807692,-1.75,-3.5
14/01/2019,0.066449,0.236987,0.066377,0.261828,341980,1639219,370.75,162795,685707,856,96.336,53.8,228.6571902,89.74285714,17.8,358.0456731,912.2307692,-0.7,1.8
21/01/2019,0.046464,0.047251,0.120742,0.232527,266657,1665572,372.25,156946,693740,867.5,95.794,53.68,210.8795931,81.71142857,17.42,358.1153846,910.7692308,0.85,5.7
28/01/2019,0.02505,0.06321,0.170315,0.251681,291235,1691023,372.25,170911,697159,861,95.579,55.28,193.1019961,113.7271429,16.14,358.1682692,909.4663462,1.35,4.7
04/02/2019,0.033456,0.051247,0.100435,0.199839,421254,1714528,366.25,216274,733996,858,96.637,52.74,175.324399,87.68714286,15.72,358.0745192,907.8365385,-1.65,-0.8
11/02/2019,0.063966,0.086352,0.068551,0.175618,524146,1756958,366.75,219229,733423,853,96.904,55.6,192.4544642,89.14571429,14.91,358.0697115,906.4134615,-0.5,-0.8
18/02/2019,0.088757,0.184664,0.034198,0.181525,650857,1758336,370.25,300346,698356,861.5,96.507,57.23,209.5845293,94.70571429,13.51,358.1538462,905.2548077,-0.1,1.1
25/02/2019,0.110594,0.17302,0.033618,0.195541,612663,1653457,365,249251,650837,853.5,96.527,55.8,226.7145945,140.1628571,13.57,358.0697115,903.9038462,-1.45,-2.8
04/03/2019,0.077626,0.102445,0.027532,0.160892,332805,1694734,356.25,181355,672450,840.5,97.306,56.12,243.8446596,71.14142857,16.05,358.0600962,902.6778846,-3.2,-4.1
11/03/2019,0.05332,0.031375,0.036242,0.075908,384832,1765935,367.25,147847,692049,855.5,96.595,58.51,231.3061093,71.92,12.88,358.125,901.6298077,0.2,-0.5
18/03/2019,0.020584,0.032811,0.040452,0.041387,340347,1811711,376.75,139477,693286,850,96.651,59.02,218.7675591,86.33,16.48,358.3557692,900.7644231,2,-0.6
25/03/2019,0.036464,0.016407,0.020003,0.081923,452573,1824457,353.5,152573,721981,826.5,97.284,60.17,206.2290088,67.08571429,13.71,358.2668269,899.9567308,-3.35,-7
01/04/2019,0.031476,0.024341,0.02754,0.098925,430888,1801061,359.5,181735,740258,848,97.395,63.1,193.6904585,61.13571429,12.82,358.2668269,899.4038462,-1.1,-1.1
08/04/2019,0.023647,0.010485,0.025214,0.17813,539774,1758535,360.5,197249,766401,846,96.972,63.89,200.2579157,97.36,12.01,358.1754808,898.6778846,0.85,1.1
15/04/2019,0.048828,0.016797,0.029126,0.207806,393817,1798660,361,204243,790878,831.5,97.378,64.02,206.8253729,69.70571429,12.09,358.2235577,897.8365385,-1.25,-4.8
22/04/2019,0.027493,0.0224,0.029267,0.085066,572521,1800333,350.75,318582,796459,807.5,98.006,63.34,213.39283,93.33285714,12.73,358.1394231,896.8028846,-5.2,-8.5
29/04/2019,0.034423,0.031469,0.053905,0.053037,420751,1629041,368.25,202683,735451,786.5,97.52,61.99,219.9602872,83.04285714,12.87,358.1634615,895.3653846,2.95,-8
06/05/2019,0.090606,0.062488,0.038395,0.065753,492581,1613391,349.25,224769,759416,757.5,97.33,61.66,226.5277444,100.6814286,16.04,358.0024038,893.7211538,-2.05,-18.1
13/05/2019,0.057261,0.069695,0.032604,0.050954,653452,1649493,382.25,238386,757529,769.5,97.995,62.78,251.5490392,143.2757143,15.96,358.0913462,892.2307692,4.35,-15.3
20/05/2019,0.093211,0.064115,0.033333,0.068625,731043,1742212,401.75,224394,769988,778,97.613,58.61,276.570334,97.46714286,15.85,358.3605769,891.0721154,8.15,-10.7
27/05/2019,0.117902,0.063764,0.031739,0.060912,826328,1814933,424.5,285389,783482,829.5,97.75,53.51,301.5916288,80.60714286,18.71,358.8533654,890.4326923,14.75,4.4
03/06/2019,0.077094,0.029874,0.016954,0.049302,569604,1789940,414.25,241624,764273,808.5,96.544,53.94,326.6129236,82.66857143,16.3,359.1370192,889.3990385,9.2,4.4
10/06/2019,0.049743,0.032177,0.011014,0.045142,842773,1827209,457.5,280376,772235,858,97.572,52.49,308.0601846,100.6157143,15.28,359.8245192,888.8653846,21.65,20.1
17/06/2019,0.060505,0.035251,0.018991,0.096131,609514,1834828,454.75,329588,749222,866.5,96.22,57.35,289.5074456,126.4285714,15.4,360.7668269,888.75,14.5,19.4
24/06/2019,0.053638,0.041061,0.011453,0.048498,617120,1740125,435.25,305308,651762,866.5,96.13,58.42,270.9547065,110.4014286,15.08,361.3798077,888.25,6.7,17.7
01/07/2019,0.06664,0.055394,0.007977,0.019094,383321,1748762,467.25,157100,649320,843,97.286,57.42,252.4019675,89.39714286,13.28,362.1995192,887.0336538,8.55,2.7
08/07/2019,0.050941,0.100349,0.015813,0.01276,389369,1784223,482.75,147502,682796,889,96.81,60.18,260.7527856,83.86,12.39,363.3774038,886.4038462,13.7,16.1
15/07/2019,0.092583,0.060647,0.018572,0.022712,382450,1796777,456.75,188858,676393,876.5,97.151,55.64,269.1036037,79.13714286,14.45,364.2331731,885.4134615,-0.15,3.7
22/07/2019,0.072334,0.024608,0.011169,0.045356,332005,1786569,442,169309,653653,859,98.01,56.21,277.4544218,105.4985714,12.16,365.0144231,884.3173077,-2.55,-1.5
29/07/2019,0.046397,0.025581,0.008557,0.093944,351860,1797775,429.5,207741,615738,828.5,98.074,55.67,285.8052399,117.9842857,17.61,365.7644231,883.3605769,-1.15,-7.6
05/08/2019,0.03382,0.016085,0.011311,0.103638,452406,1802154,432.75,152770,629472,849.5,97.491,54.48,294.156058,128.2514286,17.97,366.625,882.7403846,-6.9,1.3
12/08/2019,0.043899,0.008333,0.009869,0.08021,671462,1760837,392.5,160357,628019,837,98.142,54.82,280.6186534,98.25714286,18.47,367.1778846,882.0384615,-18.05,-10.4
19/08/2019,0.059297,0.033721,0.019446,0.028661,382757,1730605,381.25,161193,647490,816,97.64,54.16,267.0812488,101.82,19.87,367.7644231,881.0576923,-15.1,-12.1
26/08/2019,0.084802,0.02267,0.035538,0.044598,402747,1602784,382,205007,643779,828,98.916,55.06,253.5438442,82.49714286,18.98,368.2860577,880.1778846,-12,-6.2
02/09/2019,0.042195,0.043596,0.007976,0.061327,271810,1579674,368.5,162376,650842,820,98.394,56.45,240.0064396,76.99142857,15,368.6153846,879.1442308,-12.2,-1.7
09/09/2019,0.03616,0.027907,0.020441,0.040622,325346,1625771,381.75,196525,673080,851,98.257,54.89,232.7612196,78.19428571,13.74,369.0673077,878.2740385,-10.2,0.3
16/09/2019,0.044521,0.034516,0.043648,0.049032,216930,1618076,392.25,144555,674955,839.5,98.513,58.18,225.5159996,145.8,15.32,369.65625,877.1682692,-0.05,0.5
23/09/2019,0.054021,0.102599,0.026533,0.074801,196070,1619716,401.5,157172,689648,843.5,99.109,55.9,218.2707797,76.93571429,17.22,370.3173077,876.3701923,4.05,5.5
30/09/2019,0.090446,0.067287,0.013049,0.174199,309042,1601515,409.75,245124,707849,879.5,98.808,52.78,211.0255597,72.31571429,17.04,371.0600962,875.9134615,5.55,10.3
07/10/2019,0.08764,0.026014,0.021736,0.200578,349036,1610057,420.25,328022,723727,896,98.301,54.75,203.7803397,117.3742857,15.58,371.8774038,875.3653846,10.35,15.2
14/10/2019,0.058356,0.024898,0.038852,0.044495,236511,1582142,415,247522,762940,895,97.282,53.76,214.4571231,113.01,14.25,372.7139423,874.9615385,6.65,8.8
21/10/2019,0.067062,0.043334,0.017399,0.069544,220948,1603087,410.75,349921,771597,888,97.831,56.6,225.1339065,76.90571429,12.65,373.46875,874.5288462,3.7,9.7
28/10/2019,0.070775,0.060894,0.043945,0.092325,265350,1594611,414.25,305803,704909,898,97.239,56.21,235.8106898,86.50142857,12.3,374.2764423,874.1730769,2.55,10.9
04/11/2019,0.057469,0.117049,0.025083,0.154286,401666,1604151,402.25,182138,714090,890,98.353,57.21,246.4874732,66.85714286,12.07,375.0240385,873.7259615,-1.5,2.1
11/11/2019,0.042603,0.136911,0.038278,0.039838,386589,1616582,395.25,160562,746991,876.5,97.999,57.75,243.4819589,88.45857143,12.05,375.7331731,873.1201923,-5,-3.9
18/11/2019,0.056989,0.100044,0.034073,0.041667,464964,1623446,389.25,177389,767737,874.5,98.27,57.88,240.4764447,69.86571429,12.34,376.3629808,872.3173077,-5.15,-4.1
25/11/2019,0.077053,0.043707,0.006813,0.046787,444659,1488644,382.25,162907,809266,863.5,98.273,55.42,237.4709304,68.38285714,12.62,376.7764423,871.4038462,-5.7,-4.9
02/12/2019,0.079067,0.073258,0.009712,0.067168,199211,1455583,384.25,246917,857365,873,97.7,59.2,234.4654161,64.69857143,13.62,377.2475962,870.625,-6,-5
09/12/2019,0.066744,0.097401,0.025667,0.130587,222132,1483032,388.5,297335,844809,893,97.172,60.11,226.4090919,78.64857143,12.63,377.7620192,870.2403846,-2.75,0.6
16/12/2019,0.014195,0.031527,0.034368,0.153058,190426,1475413,392.75,240012,801632,916.5,97.69,60.38,218.3527676,70.44,12.51,378.2331731,870.2596154,-0.5,8
23/12/2019,0.033443,0.028564,0.099159,0.118393,99731,1467730,396,182401,752050,920,96.919,61.74,210.2964434,55.96142857,13.43,378.75,870.2692308,1.35,9.1
30/12/2019,0.024001,0.04818,0.023623,0.046762,173866,1480364,399.5,170091,717101,922,96.838,63.03,202.2401191,154.5328571,14.02,379.3100962,870.1778846,3.45,11.7
06/01/2020,0.021432,0.095667,0.023765,0.059549,245813,1509339,398.25,168704,726917,927,97.356,58.99,194.1837949,243.3871429,12.56,379.8629808,870.2259615,2.8,10.8
13/01/2020,0.047363,0.114447,0.043327,0.056568,321810,1558964,402.25,174452,753975,910.5,97.606,58.55,195.2649548,120.8485714,12.1,380.3653846,869.9086538,2.75,3.5
20/01/2020,0.039466,0.133053,0.044928,0.056017,332573,1537731,400.25,179004,788356,883,97.853,54.21,196.3461146,73.99,14.56,380.8100962,869.2596154,1.5,-6.7
27/01/2020,0.027384,0.082935,0.046667,0.094051,344689,1537175,394.25,190221,822427,854.5,97.39,51.58,197.4272745,87.26714286,18.84,381.1298077,868.3990385,-0.35,-13.1
03/02/2020,0.029044,0.069146,0.033628,0.002947,376558,1570397,398.5,227041,867092,866.5,98.684,50.35,198.5084343,78.81571429,15.47,381.4759615,867.625,-0.2,-11.1
10/02/2020,0.045658,0.102642,0.040151,0.013133,456617,1588620,393.25,334481,875509,881.5,99.124,52.05,228.9084967,64.63857143,13.68,381.7139423,866.6298077,-1,-9.1
17/02/2020,0.027106,0.034862,0.046812,0.021704,404111,1611153,392.5,306713,851302,880,99.262,53.46,259.3085592,79.04285714,17.08,381.9519231,865.4855769,-1.95,-6.1
24/02/2020,0.021357,0.071336,0.057536,0.06672,511509,1542895,381.5,295696,794736,875,98.132,45.26,289.7086216,80.29714286,40.11,381.9831731,864.0240385,-3.75,-1.6
02/03/2020,0.031154,0.054751,0.11971,0.158896,328389,1493028,387,233533,796607,878.5,95.951,41.57,320.108684,90.57857143,41.94,382.0168269,862.9663462,-1.45,4.8
09/03/2020,0.057259,0.029004,0.190897,0.173098,352386,1465027,372.25,268034,812313,836,98.749,32.93,322.3504002,68.19571429,57.83,381.9831731,861.3990385,-5.25,-6.1
16/03/2020,0.132135,0.014534,0.147848,0.168006,486094,1425429,345.75,304297,787468,850,102.817,23.64,324.5921163,72.55428571,66.04,381.71875,860.1730769,-9.5,-6.3
23/03/2020,0.187912,0.024194,0.193361,0.137192,245760,1379940,348,218454,769027,870,98.365,21.84,326.8338325,100.0014286,65.54,381.3605769,859.0048077,-8.9,-2
30/03/2020,0.108696,0.023903,0.125525,0.155186,365220,1404584,333.75,193132,798641,842.5,100.576,29,329.0755486,80.31285714,46.8,380.8485577,857.5673077,-9.55,-6.5
06/04/2020,0.079622,0.009578,0.112029,0.232109,334883,1429104,334.75,199997,820048,852,99.484,23.19,331.3172648,73.72714286,41.67,380.3774038,856.0384615,-10.45,-5.3
13/04/2020,0.046639,0.005262,0.16942,0.195658,364896,1450443,323.25,223975,834500,821,99.782,18.12,353.576794,67.53571429,38.15,379.8894231,854.3798077,-9.8,-3
20/04/2020,0.054081,0.006623,0.242863,0.195442,453436,1471625,316.75,258070,846421,821,100.38,17.18,375.8363233,64.8,35.93,379.1947115,852.5721154,-5.8,-5.8
27/04/2020,0.057091,0.006416,0.189565,0.067042,352000,1414893,312,208291,809918,837,99.079,19.69,398.0958525,62.51714286,37.19,378.3653846,851.0384615,-7.2,-6.6
04/05/2020,0.045885,0.005248,0.158962,0.077026,222336,1395811,312.75,172314,817447,838.5,99.734,24.63,420.3553817,53.57857143,27.98,377.6322115,849.8028846,-4.2,-0.8
11/05/2020,0.04254,0.005247,0.116795,0.164608,228595,1415608,312.75,166529,857361,824.5,100.402,29.65,393.7586604,56.04142857,31.89,376.8317308,848.4759615,-4.4,-5.5
18/05/2020,0.070846,0.00699,0.137786,0.184239,202641,1445550,315.5,160764,866886,821,99.863,33.56,367.1619392,85.31714286,28.16,376.0096154,846.7067308,-1.55,0
25/05/2020,0.078123,0.020575,0.144451,0.210385,276785,1475689,325.75,178540,873300,827,98.344,35.33,340.5652179,90.49714286,27.51,375.4158654,845.1778846,1.8,1.2
01/06/2020,0.025574,0.038984,0.078974,0.227162,287777,1524768,338.75,244317,879908,854.5,96.937,39.5,313.9684966,73.36428571,24.52,375.0793269,844.4230769,5.35,3.5
08/06/2020,0.029287,0.032552,0.076232,0.21222,488226,1541710,337.5,259534,877865,858,97.319,36.24,314.5262484,68.05428571,36.09,374.8894231,844.3028846,4.95,3.9
15/06/2020,0.032404,0.017826,0.093505,0.233989,435641,1578402,345,229999,882793,864,97.623,39.74,315.0840002,87.74142857,35.12,374.8100962,844.3028846,6.45,7.9
22/06/2020,0.024547,0.034302,0.091186,0.186219,535489,1615472,326.5,265740,845203,848,97.433,38.49,315.641752,59.86857143,34.73,374.6105769,844.4903846,2.2,5.4
29/06/2020,0.036128,0.051938,0.07467,0.188346,613137,1536939,353,258672,816960,877.5,97.172,40.58,316.1995038,54.53,27.68,374.59375,844.8221154,5.45,10.1
06/07/2020,0.046675,0.105273,0.069026,0.175473,360848,1484008,344.75,197521,834916,868,96.652,40.57,316.7572556,63.80285714,27.29,374.6802885,845.6298077,1.2,2.7
13/07/2020,0.03722,0.116928,0.062491,0.135651,301685,1502686,342.5,174508,819328,880.5,95.942,40.56,311.0513585,60.32857143,25.68,374.5769231,846.25,1,4.5
20/07/2020,0.028264,0.177851,0.081751,0.114876,293384,1538851,337.25,165529,837457,886.5,94.435,41.29,305.3454614,80.9,25.84,374.3485577,846.7115385,-1.55,4.5
27/07/2020,0.05179,0.133631,0.099725,0.133599,276209,1606788,330.5,191609,831223,876,93.349,40.25,299.6395643,69.21857143,24.46,374.0192308,846.8990385,0.8,5.6
03/08/2020,0.070301,0.073866,0.16959,0.131775,340644,1634359,322.75,189864,831074,851,93.435,41.17,293.9336672,49.64571429,22.21,373.7403846,847.2403846,-6.05,-5.3
10/08/2020,0.088623,0.080054,0.14207,0.191984,578382,1586020,342,201338,834226,885.5,93.096,42.05,298.0361275,62.46428571,22.05,373.5745192,847.6730769,-0.55,3.5
17/08/2020,0.104406,0.13898,0.081026,0.298905,349339,1516005,339.5,207465,841540,891,93.247,42.31,302.1385878,80.67857143,22.54,373.5480769,848.6057692,-0.6,2.1
24/08/2020,0.114789,0.03838,0.051167,0.168302,469837,1398381,356,241742,847313,937,92.371,42.97,306.2410482,74.66,22.96,373.6298077,850.1009615,3.75,10.1
31/08/2020,0.130282,0.020547,0.072733,0.136829,279756,1381715,353,228733,877002,948.5,92.719,39.7,310.3435085,82.70857143,30.75,373.6153846,851.6153846,4.5,14.5
07/09/2020,0.065311,0.051163,0.118806,0.141123,311758,1411990,370.5,254463,907230,974,93.333,37.33,314.4459688,99.72,26.87,373.9158654,853.6346154,9.55,24.6
14/09/2020,0.064802,0.114363,0.176232,0.19792,285258,1472217,378,323791,950534,1017,92.926,41.09,313.2890476,79.22142857,25.83,374.2596154,855.9423077,7.2,26.3
21/09/2020,0.091495,0.21815,0.140206,0.231923,250106,1505631,369.75,269041,970706,971.5,94.642,40.22,312.1321263,61.97285714,26.38,374.5625,857.8413462,6.05,16.1
28/09/2020,0.124609,0.269552,0.182978,0.239896,336896,1524700,385.75,251604,989870,996.5,93.844,37.05,310.9752051,87.35571429,27.63,374.9182692,859.7259615,5.95,11.9
05/10/2020,0.230862,0.126046,0.249493,0.266295,341899,1540730,412.5,429782,1022234,1050.5,93.057,40.64,309.8182838,75.44142857,25,375.5024038,862.2259615,11.9,20.4
12/10/2020,0.265271,0.140409,0.148159,0.283396,344144,1561183,414.5,358352,1040862,1028.5,93.682,40.85,333.4664427,74.32285714,27.41,376.1274038,864.5240385,8.8,10.9
19/10/2020,0.21274,0.020297,0.10087,0.178533,352622,1640994,432.75,302865,1035470,1066.5,92.768,39.88,357.1146016,78.15,27.55,376.9399038,867.3028846,10.95,9.9
26/10/2020,0.082311,0.021803,0.055499,0.15798,481506,1689571,417,320437,948720,1044.5,94.038,35.7,380.7627605,76.50714286,38.02,377.5625,869.4903846,9.45,14.6
02/11/2020,0.045667,0.030363,0.130851,0.17557,398532,1714006,422.75,224640,909775,1084.5,92.229,37.48,404.4109194,81.20857143,24.86,378.2211538,872.0144231,7.4,17.6
09/11/2020,0.047619,0.019533,0.102334,0.153743,580611,1757223,421,300027,919348,1124.5,92.755,40.12,384.9409624,69.19285714,23.1,378.9206731,874.7836538,1.7,14.8
16/11/2020,0.048811,0.015531,0.092912,0.094932,383970,1768661,432.25,255550,934794,1167,92.392,42.15,365.4710054,66.50142857,23.7,379.6899038,878.0480769,3.55,27.7
23/11/2020,0.021538,0.032194,0.143188,0.077212,408165,1700696,429,184945,947315,1173,91.79,45.53,346.0010483,70.85285714,20.84,380.3149038,881.1586538,-0.75,21.3
30/11/2020,0.025746,0.02397,0.140186,0.080965,300645,1668615,428.5,233813,955063,1153,90.701,46.26,326.5310913,69.64857143,20.79,380.8004808,883.8365385,2.3,21.7
07/12/2020,0.027135,0.038157,0.042627,0.055258,212285,1662299,429,339065,940901,1151.5,90.976,46.57,307.0611343,59.16,23.31,381.3269231,886.7644231,1.25,13.4
14/12/2020,0.028095,0.038227,0.062174,0.073707,190410,1673232,443,260332,944538,1200.75,90.016,49.08,299.3432591,59.99428571,21.57,382.0480769,890.2427885,4.4,15.25
21/12/2020,0.026755,0.015185,0.023185,0.021978,215274,1699646,452.75,283691,937871,1250.5,90.323,48.3,291.6253839,57.96428571,21.53,382.8870192,894.2139423,4.1,16.7
28/12/2020,0.045709,0.038881,0.078436,0.054701,303073,1728633,490,260689,892954,1305.5,89.937,48.52,283.9075087,53.44428571,22.75,383.9975962,898.4783654,12.2,26.5
04/01/2021,0.018723,0.019482,0.039571,0.048794,399636,1810464,502.25,312036,933290,1366.5,90.098,52.73,276.1896335,87.87571429,21.56,385.2764423,903.3774038,14.75,42.7
11/01/2021,0.020736,0.018462,0.032609,0.012061,502284,1891531,535,254070,940839,1406,90.772,52.36,256.4522114,83.41857143,24.34,386.8557692,908.6658654,21.2,50.9
18/01/2021,0.014876,0.021728,0.020725,0.010182,420244,1905392,504,289484,939676,1302.5,90.238,52.27,236.7147893,68.61285714,21.91,388.1225962,912.8485577,12.2,20.35
25/01/2021,0.021493,0.030281,0.035937,0.035102,508746,1933771,548,275066,928019,1358.5,90.584,52.14,216.9773672,74.48,33.09,389.8125,917.6322115,19.05,21.6
01/02/2021,0.020417,0.034876,0.053905,0.04716,423985,1963389,549.5,218329,921950,1355.5,91.042,56.85,197.2399451,88.35285714,20.87,391.5745192,922.4158654,11.9,10
08/02/2021,0.039911,0.052773,0.033184,0.095123,569299,1968188,539.75,296394,922602,1360.5,90.48,59.73,201.8415976,58.24142857,19.97,393.2379808,927.2956731,7.5,-1.2
15/02/2021,0.069927,0.068058,0.03101,0.119239,352634,1958424,543.75,250917,908248,1367,90.364,59.24,206.4432502,62.49,22.05,394.90625,932.15625,1.75,-7.8
22/02/2021,0.031279,0.087199,0.083611,0.079314,438219,1875551,556.5,305448,869589,1394.5,90.879,61.5,211.0449027,80.21285714,27.95,396.7475962,937.3581731,10.5,18.4
01/03/2021,0.024262,0.091938,0.036087,0.079046,298216,1798271,552.5,198786,854687,1429.5,91.977,66.28,215.6465552,91.43714286,24.66,398.6346154,943.0216346,0.9,14.2
08/03/2021,0.010884,0.185757,0.033048,0.1112,281213,1789888,545,201059,861828,1412,91.679,65.56,212.1214294,53.74,20.69,400.34375,948.3725962,-0.9,11.3
15/03/2021,0.016224,0.238621,0.017104,0.087108,273926,1777644,563.75,149031,855537,1413.5,91.919,61.42,208.5963036,78.18857143,20.95,402.1418269,953.7908654,4.8,10.6
22/03/2021,0.031562,0.146151,0.026526,0.12624,216656,1747071,558.5,174968,855283,1390.5,92.766,60.97,205.0711779,77.94,18.86,404.1129808,959.2139423,2.95,4.7
29/03/2021,0.036758,0.266693,0.087379,0.028143,364067,1750195,568.25,277698,866592,1394.5,93.022,61.45,201.5460521,77.66714286,17.33,406.1201923,964.46875,2.35,0
05/04/2021,0.049762,0.103911,0.123587,0.01045,405519,1770722,588.25,194232,872892,1402.5,92.163,59.32,198.0209263,63.27714286,16.69,408.3100962,969.8197115,7.15,-5.4
12/04/2021,0.071097,0.095544,0.156042,0.018226,448021,1804428,595.5,242231,890896,1438,91.556,63.13,192.521992,105.2128571,16.25,410.5649038,975.6514423,10.1,5.2
19/04/2021,0.088084,0.172045,0.142319,0.018762,463288,1812079,669.5,290587,899798,1552.5,90.859,62.14,187.0230577,112.9871429,17.33,413.6298077,982.8149038,21.15,27.8
26/04/2021,0.084898,0.089955,0.176573,0.016631,583277,1692197,700.75,296218,830604,1551.5,91.28,63.58,181.5241233,60.80142857,18.61,416.8269231,990.1706731,28.45,32.2
03/05/2021,0.086737,0.044591,0.171474,0.016363,460214,1686361,769.75,193284,807746,1617,90.233,64.82,176.025189,56.54714286,16.69,420.8701923,998.4350962,40.3,44.5
10/05/2021,0.126411,0.064379,0.175123,0.052603,475391,1709434,688.75,236489,808961,1603,90.321,65.51,175.519685,86.69714286,18.81,423.8173077,1006.449519,20.1,40.1
17/05/2021,0.136735,0.095949,0.179736,0.028203,314103,1704843,704.5,170674,803900,1540,90.017,63.88,175.0141809,110.7842857,20.15,426.7283654,1013.776442,21.8,20.4
